club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Barcelona,2015-07-20,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Frank Rijkaard"",\n    ""end_of_spell"": ""2008-06-27"",\n    ""start_of_spell"": ""2003-05-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pep Guardiola"",\n    ""end_of_spell"": ""2012-06-01"",\n    ""start_of_spell"": ""2008-07-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Tito Vilanova"",\n    ""end_of_spell"": ""2012-07-18"",\n    ""start_of_spell"": ""2012-07-19"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.6\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Tito Vilanova"",\n    ""end_of_spell"": ""2013-07-19"",\n    ""start_of_spell"": ""2012-07-19"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.6\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gerard Martino"",\n    ""end_of_spell"": ""2014-05-12"",\n    ""start_of_spell"": ""2013-07-19"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Luis Enrique"",\n    ""end_of_spell"": ""2015-05-23"",\n    ""start_of_spell"": ""2014-05-13"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.3\n  }'}}"
Barcelona,2010-09-17,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Frank Rijkaard"",\n    ""end_of_spell"": ""2008-06-02"",\n    ""start_of_spell"": ""2003-05-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Pep Guardiola"",\n    ""end_of_spell"": ""2012-06-01"",\n    ""start_of_spell"": ""2008-06-03"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Barcelona,2002-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carles Rexach"",\n    ""end_of_spell"": ""2001-06-30"",\n    ""start_of_spell"": ""1996-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Luis Enrique"",\n    ""end_of_spell"": ""2002-06-30"",\n    ""start_of_spell"": ""2000-01-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  }'}}"
Barcelona,2001-04-23,Luis van Gaal,Senior,La Liga,1,False,0.0,nan
Yokohama Flüg.,1998-09-30,Zdeněk Šreiner,Senior,J1 League,1,False,0.0,nan
Barcelona,1996-12-31,Johan Cruyff,Senior,La Liga,1,False,0.0,nan
Barcelona,1996-06-30,Johan Cruyff,Senior,La Liga,1,False,0.0,nan
Barcelona,1996-05-17,Johan Cruyff,Senior,La Liga,1,False,0.0,nan
Barcelona,1991-04-12,Josep Maria Gonzalvo,Senior,La Liga,1,True,0.8,nan
Barcelona,1991-02-28,Josep Maria Gonzalvo,Senior,La Liga,1,True,0.8,nan
Barça U19,1987-09-20,Rinus Michels,Youth,La Liga,Youth,False,0.0,nan
Barça Youth,1985-06-30,Rinus Michels,Youth,Youth League,Youth,False,,nan
Barcelona Atlco.,1984-06-30,Ramon Mijares,Senior,Spanish Segunda División,2,False,0.0,nan
Barça Youth,1983-06-30,Ramon Muntaner,Youth,Youth League,Youth,False,,nan
RCD Mallorca,2014-02-17,Gregorio Manzano,Senior,La Liga,1,True,0.8,nan
AEK Athens,2008-02-12,Dusan Bajevic,Senior,Greek Super League,1,True,0.8,nan
Real Betis,2006-06-01,Bobby Robson,Senior,La Liga,1,False,0.0,nan
Real Betis,1997-06-30,Iván Guerrero,Senior,La Liga,1,True,0.8,nan
RCD Mallorca,1993-06-14,Pepe Martínez,Senior,La Liga,1,False,0.0,nan
RCD Mallorca,1988-03-01,Pepe Martínez,Senior,La Liga,1,True,0.8,nan
Mallorca Atlétic,1985-06-30,Juanjo Díaz,Reserve,Tercera División,4,False,0.0,nan
RCD Mallorca,1983-11-22,Pepe Martínez,Senior,La Liga,1,True,0.8,nan
Mallorca Atlétic,1983-11-11,Miquel Villar,Reserve,Tercera División,4,False,0.0,nan
UD Poblense,1983-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Ajax,2015-11-15,Frank de Boer,Senior,Eredivisie,1,True,0.8,nan
Chivas,2012-12-02,Antonio Mohamed,Senior,Liga MX,1,True,0.8,nan
Barcelona,1996-05-18,Johan Cruyff,Senior,La Liga,1,False,0.0,nan
Barcelona,1991-03-01,Josep Maria Gonzalvo,Senior,La Liga,1,True,0.8,nan
Ajax,1988-01-04,Leo Beenhakker,Senior,Eredivisie,1,False,0.0,nan
Fenerbahce,2009-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Fenerbahce"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Zico"",\n    ""end_of_spell"": ""2006-06-30"",\n    ""start_of_spell"": ""2000-07-01"",\n    ""league"": ""Süper Lig"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Fenerbahce"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Christoph Daum"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""2004-01-01"",\n    ""league"": ""Süper Lig"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Fenerbahce"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Chimutmaa Çeçen"",\n    ""end_of_spell"": ""2004-01-01"",\n    ""start_of_spell"": ""2002-07-01"",\n    ""league"": ""Süper Lig"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.6\n  },\n  {\n    ""club_name"": ""Fenerbahce"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Reha Ergün"",\n    ""end_of_spell"": ""2002-06-30"",\n    ""start_of_spell"": ""1994-07-01"",\n    ""league"": ""Süper Lig"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
RCD Mallorca,2004-06-30,Llorenç Serra Ferrer,Senior,La Liga,1,False,0.0,nan
Atlético Madrid,2003-06-30,Radomir Antić,Senior,La Liga,1,True,0.8,nan
RCD Mallorca,2001-06-30,Héctor Cúper,Senior,La Liga,1,False,0.0,nan
Real Oviedo,2000-06-30,Jesús Aranguren,Senior,Segunda División,2,False,0.0,nan
Real Betis,1998-06-30,Iván Guerrero,Senior,La Liga,1,True,0.8,nan
Valencia,1996-11-17,Claro,Senior,La Liga,1,True,0.8,nan
Sevilla FC,1995-06-30,Fernando Márquez,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1993-02-02,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Español,1991-06-30,José Manuel Díaz,Senior,La Liga,1,True,0.8,nan
Barcelona,1988-05-04,Terry Venables,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1987-06-30,Juan Carlos Lorenzo,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1986-06-30,Juan Carlos Lorenzo,Senior,La Liga,1,True,0.8,nan
Real Betis,1981-09-20,Juan Carlos Álvarez,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1980-03-17,Juan Carlos Lorenzo,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1978-11-07,Juan Carlos Lorenzo,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1978-06-30,Juan Carlos Lorenzo,Senior,La Liga,1,True,0.8,nan
Independiente,2010-10-20,Américo Gallego,Senior,Argentine Primera División,1,True,0.8,nan
UAG Tecos,2008-01-09,Joaquín Velázquez,Senior,Liga MX,1,True,0.8,nan
Independiente,2005-04-19,Daniel Passarella,Senior,Argentine Primera División,1,True,0.8,nan
Rosario Central,2002-11-15,Héctor Rial,Senior,Argentine Primera División,1,True,0.8,nan
Independiente,1999-08-23,Daniel Passarella,Senior,Argentine Primera División,1,True,0.8,nan
Sampdoria,1997-11-20,Sven-Göran Eriksson,Senior,Serie A,1,False,0.0,nan
Independiente,1997-06-30,Carlos Bilardo,Senior,Argentine Primera División,1,False,0.0,nan
Boca Juniors,1994-06-30,Carlos Aimar,Senior,Argentine Primera División,1,False,0.0,nan
Peñarol,1991-06-30,Juan Ramón Carrasco,Senior,Uruguayan Primera División,1,False,,nan
River Plate,1989-06-30,Héctor Rial,Senior,Argentine Primera División,1,False,0.0,nan
Atlético Madrid,1988-03-20,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Boca Juniors,1987-06-30,Héctor Rial,Senior,Argentine Primera División,1,True,0.8,nan
Peñarol,1985-06-30,Juan Mujica,Senior,Uruguayan Primera División,1,False,,nan
Barcelona,1984-05-31,Terry Venables,Senior,La Liga,1,True,0.8,nan
Huracán,1974-06-30,Antonio José Torres,Senior,Argentine Primera División,1,False,0.0,nan
Freamunde,2001-06-30,João Alves,Senior,Primeira Liga,1,True,0.8,nan
Gimnàstic,1999-04-30,Joaquín Caparrós,Senior,Segunda División,2,True,0.8,nan
CE Sabadell ,1995-06-30,Joaquim Riera,Senior,Segunda División B,3,False,0.0,nan
Atlético Madrid,1994-02-24,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Cádiz CF,1993-01-18,Mariano García Lara,Senior,Segunda División,2,False,0.0,nan
Real Betis,1991-03-11,Iván Toshack,Senior,La Liga,1,True,0.8,nan
CD Logroñés,1990-06-30,José Antonio Irureta,Senior,Segunda División,2,False,0.0,nan
CE Sabadell ,1989-06-30,Joaquim Riera,Senior,Segunda División,2,False,0.0,nan
Real Oviedo,1986-06-30,Miguel Muñoz,Senior,Segunda División,2,False,0.0,nan
Barcelona,1983-06-30,Ramon Muntaner,Senior,La Liga,1,False,,nan
Barcelona,1983-03-07,Ramon Muntaner,Senior,La Liga,1,True,0.8,nan
Barcelona,1983-03-03,Ramon Muntaner,Senior,La Liga,1,True,0.8,nan
CE Sabadell ,1981-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,0.0,nan
Barça Amat.,1980-06-30,Ramon Muntaner,Senior,La Liga,1,False,0.0,nan
Barcelona,1979-06-30,Joan Hartzenbusch,Senior,La Liga,1,True,0.8,nan
Bor. Dortmund,2000-06-30,Michael Skibbe,Senior,Bundesliga,1,True,0.8,nan
FC Schalke 04,1993-01-17,Jürgen Röber,Senior,Bundesliga,1,True,0.8,nan
1.FC Köln,1991-09-03,Fritz Künast,Senior,Bundesliga,1,True,0.8,nan
1.FC Köln,1992-06-30,Fritz Künast,Senior,Bundesliga,1,True,0.8,nan
1.FC Köln,1988-01-31,Hennes Weisweiler,Senior,Bundesliga,1,False,0.0,nan
Bayern Munich,1987-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Bayern Munich"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Dettmar Cramer"",\n    ""end_of_spell"": ""1975-07-30"",\n    ""start_of_spell"": ""1973-07-01"",\n    ""league"": ""Bundesliga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""Bayern Munich"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gerd Müller"",\n    ""end_of_spell"": ""1979-07-30"",\n    ""start_of_spell"": ""1979-07-01"",\n    ""league"": ""Bundesliga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.5\n  },\n  {\n    ""club_name"": ""Bayern Munich"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Paul Breitner"",\n    ""end_of_spell"": ""1987-06-30"",\n    ""start_of_spell"": ""1987-06-01"",\n    ""league"": ""Bundesliga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  }'}}"
Bor. Dortmund,1981-05-10,"Burckhardt, Helmut",Senior,Bundesliga,1,True,0.8,nan
Bor. M'gladbach,1979-06-30,Hennes Weisweiler,Senior,Bundesliga,1,False,,nan
Bayern Munich,1975-01-02,Udo Lattek,Senior,Bundesliga,1,False,,nan
Elche CF,1989-03-26,Miguel Ángel,Senior,Segunda División,2,True,0.8,nan
CD Málaga,1988-04-17,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Real Murcia,1987-01-01,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Al-Hilal,1984-06-30,Mohammed Al-Kharashy,Senior,Saudi Pro League,Top Tier,True,0.8,nan
Barcelona,1980-11-05,Ramon Muntaner,Senior,La Liga,1,True,0.8,nan
Córdoba CF,1969-06-30,Mariano Moreno,Senior,Segunda División,2,True,0.8,nan
Toronto Falcons,1967-12-31,Jack Marshall,Senior,Canadian Soccer League,First Tier,True,0.8,nan
FC Zürich,1967-02-08,Walter Dietrich,Senior,Swiss Super League,1,False,0.0,nan
Español,1965-06-30,Félix Baleón,Senior,La Liga,1,False,,nan
Barcelona,1963-01-07,Ferenc Puskás,Senior,La Liga,1,False,0.0,nan
Barcelona,1961-11-24,Ferenc Puskás,Senior,La Liga,1,False,0.0,nan
Barcelona,1980-03-06,Ramon Muntaner,Senior,La Liga,1,True,0.8,nan
Castellón,1991-11-01,Juanjo Díaz,Senior,Segunda División,2,True,0.8,nan
RCD Mallorca,1988-06-30,Pepe Martínez,Senior,La Liga,1,False,0.0,nan
Monaco,1986-06-30,Jean-Louis Creigna,Senior,Ligue 1,1,True,0.8,nan
RCD Mallorca,1983-06-30,Pepe Martínez,Senior,La Liga,1,False,0.0,nan
Burgos CF,1981-04-01,Miguel Muñoz,Senior,Segunda División,2,False,0.0,nan
Barcelona,1979-04-18,Joan Hartzenbusch,Senior,La Liga,1,True,0.8,nan
Burgos CF,1978-06-30,Juan Arza,Senior,Segunda División,2,False,0.0,nan
Real Zaragoza,1977-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Burgos CF,1976-06-30,Juan Arza,Senior,Segunda División,2,False,0.0,nan
Castellón,1974-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,,nan
B. Leverkusen,1989-04-13,Rudi Faßnacht,Senior,Bundesliga,1,True,0.8,nan
1.FC Köln,1983-08-23,Hennes Weisweiler,Senior,Bundesliga,1,False,0.0,nan
Los Angeles Aztecs,1980-10-13,John McLaughlin,Senior,North American Soccer League,1,False,0.0,nan
Barcelona,1978-06-30,Joan Hartzenbusch,Senior,La Liga,1,True,0.8,nan
Ajax,1976-06-30,Karel Kaufman,Senior,Eredivisie,1,False,,nan
Barcelona,1975-06-30,Ramon Kling,Senior,La Liga,1,True,0.8,nan
Ajax,1971-06-30,Karel Kaufman,Senior,Eredivisie,1,False,,nan
AFC Amsterdam,1965-01-22,Wim Groenendijk,Senior,Eerste Divisie,2,True,0.8,nan
JOS,1964-06-30,Jimmy Mullen,Senior,South African Football League,Top Tier,False,0.0,nan
Asser Boys,1954-05-30,Walter Crook,Senior,English Football League,Third Division South,False,0.0,nan
Racing,1980-03-17,Juan Carlos Lorenzo,Senior,Argentine Primera División,1,True,0.8,nan
Celta de Vigo,1979-06-30,Félix Benzo,Senior,La Liga,1,True,0.8,nan
Barcelona Atlco.,1978-06-30,Ramon Mari Martinez,Senior,Spanish Segunda División,2,False,0.0,nan
Barcelona,1976-06-30,Michel,Senior,La Liga,1,True,0.8,nan
Barça U19,1976-03-31,Ramon Alberto Villaverde,Youth,Spanish Youth League,Youth,False,0.0,nan
UP Langreo,1972-06-30,Miguel González,Senior,Tercera División,4,False,,nan
Santander,1968-10-07,Juan Arza,Senior,Spanish Segunda División,2,True,0.8,nan
Santander,1967-06-30,Juan Arza,Senior,Spanish Segunda División,2,True,0.8,nan
Grasshoppers,1983-07-05,Kurt Schuppisser,Senior,Swiss Super League,1,True,0.8,nan
NY Cosmos,1981-10-01,Giovanni Trapattoni,Senior,North American Soccer League,1,False,0.0,nan
1.FC Köln,1980-04-15,Hennes Weisweiler,Senior,Bundesliga,1,False,0.0,nan
Barcelona,1976-03-30,Ferenc Puskás,Senior,La Liga,1,True,0.8,nan
Bor. M'gladbach,1975-06-30,Hennes Weisweiler,Senior,Bundesliga,1,False,,nan
Viktoria Köln,1964-04-26,Fritz Pliska,Senior,German Oberliga,2,False,0.0,nan
1.FC Köln,1958-06-30,Waldemar Führich,Senior,German Oberliga West,2,True,0.8,nan
Rheydter SV,1955-06-30,Hans Appel,Senior,Oberliga Berlin,2,False,0.0,nan
1.FC Köln,1952-06-30,Walter Nause,Senior,Oberliga West,1,False,0.0,nan
Reus Deportivo,1983-12-31,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
CD La Cava,1983-06-30,Juan Carlos,Senior,Tercera División,4,False,0.5,nan
CF Gavà,1982-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
FE Figueres,1980-12-31,Joaquim Riera,Senior,Spanish Segunda División,2,False,,nan
Villarreal,1980-06-30,Félix Baleón,Senior,La Liga,1,True,0.8,nan
Tarrasa,1978-03-31,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
CD Tortosa,1977-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
CE Júpiter,1976-06-30,João Saldanha,Senior,Campeonato Carioca,Second Tier,False,0.0,nan
Manresa,1973-12-31,Juan Carlos,Senior,Spanish Segunda División,2,False,0.0,nan
Badalona,1973-06-30,Juan Carlos Álvarez,Senior,Spanish Segunda División,2,False,0.0,nan
Barcelona Atlco.,1972-06-30,Enrique Fernández,Senior,La Liga,1,False,0.0,nan
CD Condal,1970-06-30,Juan Carlos,Senior,Tercera División,4,False,0.5,nan
Barcelona,1969-12-28,Josep Gonzalvo,Senior,La Liga,1,False,0.0,nan
CD Condal,1969-10-14,Juan Zubieta,Senior,Tercera División,4,False,0.0,nan
Tarrasa,1969-06-30,Juan Zubieta,Senior,Spanish Segunda División,2,False,0.0,nan
Lérida,1966-12-11,Juan Zubieta,Senior,Spanish Segunda División,2,True,0.8,nan
Barça U19,1964-06-30,Domènec Balmanya,Youth,La Liga,Youth,False,0.0,nan
Manresa,1961-06-30,Juan Zubiaga,Senior,Spanish Segunda División,2,False,0.0,nan
Real Betis,1959-06-30,Federico Espinosa,Senior,La Liga,1,False,0.0,nan
Sevilla FC,1973-05-27,Villarreal,Senior,La Liga,1,False,0.0,nan
Athletic,1972-06-30,Romualdo Betancourt,Senior,La Liga,1,True,0.8,nan
Elche CF,1970-11-20,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Barcelona,1969-10-15,Enrique Fernández,Senior,La Liga,1,True,0.8,nan
G. Bordeaux,1967-06-30,Stéphanos Karras,Senior,French Division 1,1,False,0.0,nan
Real Sociedad,1960-06-30,Juan Herrera,Senior,La Liga,1,False,0.0,nan
Stade Rennais UC,1955-06-30,Jean Prouff,Senior,French Division 1,1,False,0.0,nan
Gerona,1980-04-07,Josep María Perarnau,Senior,La Liga,1,True,0.8,nan
Atl. Baleares ,1976-06-30,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
Lérida,1975-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Gerona,1974-06-30,Josep María Perarnau,Senior,La Liga,1,True,0.8,nan
CF Calella,1971-06-30,Juan Carles,Senior,Tercera División,4,False,0.5,nan
Calvo Sotelo,1970-02-16,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Mallorca,1969-02-28,Joaquín Mur,Senior,La Liga,1,True,0.8,nan
CD Condal,1967-06-30,Juan Zubieta,Senior,Tercera División,4,False,0.0,nan
Barcelona,1965-06-30,Ferenc Puskás,Senior,La Liga,1,False,,nan
CD Condal,1964-10-15,Juan Zubieta,Senior,Tercera División,4,False,0.0,nan
Barça Youth,1960-06-30,Domènec Balmanya,Youth,Youth League,Youth,False,0.0,nan
Lérida,1956-12-24,Juan Zambudio Velasco,Senior,Spanish Segunda División,2,False,0.0,nan
Reus Deportivo,1956-06-30,Juan Zambudio,Senior,Tercera División,4,False,0.0,nan
UE Sants,1954-06-30,Joaquim Rifé,Senior,Tercera División,4,False,0.0,nan
San Andrés,1976-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Mallorca,1975-01-19,Pepe Moratalla,Senior,Segunda División,2,True,0.8,nan
Hércules CF,1971-02-28,Juan Zubieta,Senior,La Liga,1,True,0.8,nan
Real Zaragoza,1969-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Real Betis,1967-11-10,Jesús Rodríguez,Senior,La Liga,1,True,0.8,nan
Celta de Vigo,1967-03-12,Félix Pérez,Senior,La Liga,1,True,0.8,nan
Mallorca,1965-12-05,Joaquín Mur,Senior,Spanish Segunda División,2,True,0.8,nan
Barcelona,1964-10-15,Ferenc Puskás,Senior,La Liga,1,True,0.8,nan
Real Zaragoza,1963-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Elche CF,1960-06-30,Miguel Gómez Omar,Senior,La Liga,1,False,0.0,nan
Barcelona,1977-12-08,Michel,Senior,La Liga,1,True,0.8,nan
Barcelona,1963-06-30,Ferenc Puskás,Senior,La Liga,1,False,,nan
CD Málaga,1966-06-30,Mariano Moreno,Senior,Spanish Segunda División,2,True,0.8,nan
AS Roma,1964-06-30,Aldo Foa,Senior,Serie A,1,True,0.8,nan
Marseille,1963-06-30,André Grillon,Senior,French Division 1,1,True,0.8,nan
Barcelona,1961-11-20,Ferenc Puskás,Senior,La Liga,1,False,0.0,nan
Sevilla FC,1961-03-01,Mango,Senior,La Liga,1,True,0.8,nan
Celta de Vigo,1959-06-30,Enrique Cubells,Senior,La Liga,1,False,0.0,nan
Valencia,1959-01-01,Jose Iturralde,Senior,La Liga,1,True,0.8,nan
Valladolid,1956-06-30,Juan Hernández,Senior,La Liga,1,False,0.0,nan
Sabadell,1953-06-30,Joaquín Capdevila,Senior,Tercera División,3,False,0.0,nan
Tarrasa,1952-06-30,Joaquim Peris,Senior,Spanish Segunda División,2,False,0.0,nan
Al-Hilal,1984-12-28,Mohammed Al-Kharashy,Senior,Saudi Pro League,Top Tier,False,0.0,nan
Al-Nassr,1979-12-27,Mohammed Al-Kharashy,Senior,Saudi Pro League,Top Tier,False,0.0,nan
South Melbourne,1968-12-31,Percy Rynolds,Senior,National Soccer League,1,False,0.0,nan
South Melbourne,1964-12-31,Percy Doyle,Senior,National Soccer League,1,False,0.0,nan
Tenerife,1961-10-31,Miguel Málvar,Senior,Spanish Segunda División,2,False,0.0,nan
Barcelona,1961-01-09,Ferenc Puskás,Senior,La Liga,1,False,0.0,nan
