club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Stade Lavallois,1997-12-31,Jean-Michel Léonard,Senior,Ligue 2,Second Tier,True,0.8,
LOSC Lille,2022-06-16,Jocelyn Gourvennec,Senior,Ligue 1,1,False,0.0,
Guingamp,2019-05-22,Jocelyn Gourvennec,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,2018-01-18,Waldemar Kphasnik,Senior,Ligue 1,1,True,0.8,
Guingamp,2016-06-30,Jocelyn Gourvennec,Senior,Ligue 1,1,False,0.0,
La Roche Vendée,2010-06-30,Jean-Luc Vasseur,Senior,French National,4,True,0.8,
G. Bordeaux,2021-06-24,Jean-Louis Gasset,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,2016-06-30,Wilhelmsson,Senior,Ligue 1,1,True,0.8,
AJ Auxerre,2017-12-09,Laurent Guyot,Senior,Ligue 2,2,False,0.0,
SH Shenhua,2015-11-29,Gustavo Poyet,Senior,Chinese Super League,1,True,0.8,
G. Bordeaux,2014-05-11,Francis Gillot,Senior,Ligue 1,1,True,0.8,
FC Sochaux,2011-06-05,Franck Muller,Senior,Ligue 1,1,True,0.8,
Lens,2007-12-31,Elie Baup,Senior,Ligue 1,1,False,0.0,
Lens,2007-05-28,Elie Baup,Senior,Ligue 1,1,True,0.8,
Lens,2005-01-23,László Bölöni,Senior,Ligue 1,1,True,0.8,
Al-Ain FC,2004-06-30,Mohammed Khalfan Mubarak,Senior,UAE Pro League,1,False,0.0,
FC Sochaux U19,2003-06-30,Alain Perrin,Youth,France - Coupe Gambardella,Youth,False,0.0,
Cannes,2018-09-13,Fabrice Jau,Senior,French National,5,True,0.8,
FC Libourne,2016-09-10,Jean-Marc Fuchs,Senior,French National,4,True,0.8,
G. Bordeaux,2011-02-24,Laurent Blanc,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,2005-06-13,Jean Tigana,Senior,Ligue 1,1,False,,
Marseille,2013-12-07,Didier Deschamps,Senior,Ligue 1,1,False,0.0,
FC Nantes,2009-06-30,Raymond Domenech,Senior,Ligue 1,1,True,0.8,
Toulouse,2008-05-30,Élie Baup,Senior,Ligue 1,1,True,0.8,
Saint-Étienne,2006-06-30,Alain Perrin,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,1997-12-19,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Saint-Étienne,1996-02-27,Jacky Duguipéry,Senior,Ligue 1,1,True,0.8,
Saint-Étienne B,1994-06-30,Gilles Huguet,Reserve,French Fourth Division,4,False,0.0,
Toulouse,1991-06-30,Jean-Marc Guillou,Senior,Ligue 1,1,True,0.8,
Castelnaudary,1984-06-30,Jean-Michel de Vienne,Senior,French Division 3,Third Tier,True,0.8,
Marseille,2012-07-02,Didier Deschamps,Senior,Ligue 1,1,False,0.0,
Besiktas,2007-06-30,Ergun Penny,Senior,Turkish Super League,1,True,0.8,
G. Bordeaux,1997-12-20,Gernot Rohr,Senior,Ligue 1,1,True,0.8,
Olympique Lyon,1996-11-01,Jacques Santini,Senior,Ligue 1,1,False,0.0,
FC Annecy,1992-06-30,Jean-Louis Gomis,Senior,French Division 2,2,False,0.0,
FC Montceau B.,1989-06-30,Jean-Marc Pilorget,Senior,French Division 3,3,True,0.8,
SM Caen B,1988-06-30,Jean-Marc Guillou,Reserve,French Fourth Division,4,False,,
FC Sète 34,2022-06-30,Thierry Laurey,Senior,Ligue 2,2,False,0.0,
SM Caen,2019-05-27,Patrice Garande,Senior,Ligue 1,1,True,0.8,
Rennes,2016-09-11,Philippe Montanier,Senior,Ligue 1,1,True,0.8,
Montpellier,2015-12-22,René Girard,Senior,Ligue 1,1,False,,
USM Alger,2013-11-03,Christophe Erne,Senior,Ligue 1,1,True,0.8,
FC Sion,2012-06-05,Christian Constantin,Senior,Swiss Super League,1,True,0.8,
Montpellier,2009-06-30,Jean-Michel Cavalli,Senior,Ligue 1,1,False,,
AC Ajaccio,2006-01-11,Pierre Marcel,Senior,Ligue 2,Second Tier,True,0.8,
Spartak-Alania,2004-09-12,Viktor Novikov,Senior,Russian First Division,2,True,0.8,
Al-Wahda FC,2003-11-30,Abdullah Al-Rashid,Senior,Saudi Pro League,1,True,0.8,
AC Ajaccio,2003-06-30,Gilles Bourges,Senior,Ligue 2,2,True,0.8,
Lens,2001-02-08,László Bölöni,Senior,Ligue 1,1,True,0.8,
Marseille,1999-11-24,Jean-Luc Ettori,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,1997-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Toulouse,1995-11-01,Gilles Rousset,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,1994-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Endoume,1992-06-30,Jean-Luc Fournier,Senior,French National,3,True,0.8,
SC Toulon Var,1990-02-01,Jean-Michel Larqué,Senior,French Division 2,Second Tier,False,0.0,
FC Nantes,2009-12-03,Raymond Domenech,Senior,Ligue 1,1,True,0.8,
ES Sahel,2009-05-15,Gilles IviÃ±o,Senior,Ligue 1,1,True,0.8,
AC Ajaccio,2008-08-30,Pierre Marcel,Senior,Ligue 2,2,True,0.8,
BSC Young Boys,2006-09-21,Uli Stielike,Senior,Swiss Super League,1,True,0.8,
RB Salzburg,2005-10-18,Hermann Gerland,Senior,Austrian Bundesliga,1,False,,
OGC Nice,2005-04-25,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
US Créteil,2000-09-01,Jean-Luc Antiga,Senior,Ligue 2,2,True,0.8,
E. Frankfurt,1999-04-20,Jürgen Klopp,Senior,Bundesliga,1,False,0.0,
G. Bordeaux,1996-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,1992-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Al-Fayha,2019-02-06,Amir Al-Ajmi,Senior,Saudi Pro League,1,True,0.8,
Standard Liège,2015-08-28,Christophe Pélissier,Senior,Belgian Pro League,1,True,0.8,
Amkar Perm,2014-12-09,Gadzhi Gadzhibekov,Senior,Russian Premier League,1,False,,
Krasnodar,2013-08-09,Dmitri Gunko,Senior,Russian Premier League,1,True,0.8,
Anorthosis,2010-02-17,Lakis Stergiou,Senior,Cypriot First Division,1,True,0.8,
Dinamo Minsk,2009-07-27,Vitali Zhurauliou,Senior,Belarusian Premier League,1,True,0.8,
Khimki,2008-04-14,Andrey Chernyshov,Senior,Russian Premier League,1,True,0.8,
KSC Lokeren,2007-06-30,Tom Saintfet,Senior,Belgian Pro League,1,True,0.8,
Loko Moscow,2006-10-19,Jozef Vengloš,Senior,Russian Premier League,1,True,0.8,
KSC Lokeren,2005-12-31,Tom Saintfet,Senior,Belgian Pro League,1,False,0.0,
Metalurg D.,2005-03-11,Oleh Taran,Senior,Ukrainian Premier League,1,True,0.8,
Red Star,2004-05-25,Ljubisa Tumbaković,Senior,Serbian SuperLiga,1,True,0.8,
Levski Sofia,2003-03-10,Ivan Vutsov,Senior,Bulgarian First League,1,True,0.8,
Red Star,2001-09-30,Ljubisa Broc,Senior,Serbian SuperLiga,1,True,0.8,
Le Mans UC 72,1998-06-30,Jean-Louis Garcia,Senior,French Ligue 2,Second Tier,False,0.0,
Lens,1997-03-11,Gilles Dupont,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,1996-02-03,Gernot Rohr,Senior,Ligue 1,1,True,0.8,
Pau FC,1995-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
Brest Armorique,1992-06-30,Marius Trésor,Senior,Ligue 2,Second Tier,False,0.0,
FC Sochaux,2023-05-17,Pascal Janin,Senior,Ligue 2,2,True,0.8,
G. Bordeaux,2021-10-07,Violet,Senior,Ligue 1,1,True,0.8,
Rennes,2014-12-31,Frederic Antonetti,Senior,Ligue 1,1,False,0.0,
Rennes B,2012-07-01,Pascal Dupraz,Reserve,French Ligue 2,Second Tier,False,0.0,
Rennes,2012-02-01,Pascal Dupraz,Senior,Ligue 1,1,True,0.8,
AS Angoulême 92,2005-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Angers SCO,2003-08-27,Marc Riebe,Senior,Ligue 2,2,True,0.8,
LOSC Lille B,2002-06-30,Jean-Marc Guillou,Reserve,French Ligue 2,Second Tier,False,0.0,
AS Angoulême 92,1998-12-01,Jean-Louis Garcia,Senior,French Division 2,Second Tier,True,0.8,
G. Bordeaux,1995-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Marseille,1993-06-30,Abel Braga,Senior,Ligue 1,1,True,0.8,
Marseille,1992-06-30,Abel Brault,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,1990-08-05,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
RSC Anderlecht,1989-06-30,Tomislav Ivić,Senior,Belgian Pro League,1,False,,
Racing Jet,1987-06-30,Jean-Michel Plaskie,Senior,Belgian First Division,1,True,0.8,
Vit. Guimarães,1985-06-30,Jorge Jesus,Senior,Primeira Liga,1,False,0.0,
Standard Liège,1984-06-30,Tomislav Kalocsay,Senior,Belgian First Division,1,False,,
G. Bordeaux,1980-06-30,Jean-Pierre Bakrim,Senior,Ligue 1,1,False,0.0,
RSC Anderlecht,1979-06-30,Pierre Sinibaldi,Senior,Belgian First Division,1,False,,
Sint-Truiden,1966-06-30,Félix Wellens,Senior,Belgian First Division,Tier 1,True,0.8,
Waremme,1959-06-30,Jean Duperré,Senior,Belgian First Division,1,True,0.8,
G. Bordeaux,1989-06-30,Henri-Jacques Chalamon,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,1990-06-30,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
AS Nancy,1991-06-30,Jean-Marc Phliponeau,Senior,Ligue 2,Second Tier,False,0.0,
Montpellier,1990-02-11,Alain Giresse,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,1989-02-01,G. Bernard,Senior,Ligue 1,1,False,0.0,
Olympique Lyon,1980-06-30,Stéphan Estevan,Senior,Ligue 1,1,True,0.8,
G. Bordeaux,1978-06-30,Stéphane Pintenat,Senior,Ligue 1,1,False,0.0,
G. Bordeaux,1977-06-30,Stéphane Pintenat,Senior,Ligue 1,1,False,0.0,
Lib.-St.-Seurin,2005-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
Trélissac FC,2001-06-30,Jean-Luc Fournier,Senior,French National Championship,4,False,0.0,
AS Saint-Seurin,1992-03-01,Jean-Louis Garcia,Senior,French Division 3,Third Tier,True,0.8,
AS Libourne,1984-06-30,Jean-Louis van den Berg,Senior,French Division 3,Third Tier,False,0.0,
G. Bordeaux,1976-12-01,Stéphanos Vlachos,Senior,Ligue 1,1,True,0.8,
Bergerac,1974-02-01,John Smith,Senior,French Third Division,3,True,0.8,
Stade Reims,1992-07-01,Jean Snella,Senior,Ligue 1,1,True,0.8,
Stade Reims,1988-07-01,Jean Snella,Senior,Ligue 1,1,True,0.8,
Stade Reims,1985-07-01,Jean-Michel Lacourt,Senior,Ligue 1,1,True,0.8,
FC Tours,1981-07-01,Jean-Michel de Oliveira,Senior,French Division 2,2,True,0.8,
AC Cambrai,1976-07-01,Jean-Bernard Jaquin,Senior,French Division 3,3,True,0.8,
G. Bordeaux,1974-02-14,Stéphanos Karras,Senior,French Division 1,1,False,0.0,
Paris SG B,1972-07-01,Pierre Phelipon,Senior,French Division 1,1,True,0.8,
Saint-Germain,1970-07-01,Pierre Fontaine,Senior,French Division 1,1,False,,
AS Angoulême,1969-07-01,Jean-Marc Guillou,Senior,French Division 2,2,False,,
G. Bordeaux,1972-06-30,Stéphanos Vlachos,Senior,French Division 1,1,False,,
Rouen,1970-06-30,Jean-Pierre Destrumelle,Senior,French Division 2,2,True,0.8,
Stade Français,1967-06-30,Jean Prat,Senior,French Division 1,1,False,0.0,
SC Toulon Var,1961-06-30,Jean-Louis Gachenoir,Senior,French Division 2,Second Tier,False,0.0,
AS Nancy,1959-06-30,Jean Ruat,Senior,French Division 1,1,False,0.0,
G. Bordeaux,1957-06-30,Jean Snella,Senior,French Division 1,1,False,0.0,
G. Bordeaux,1970-06-30,Stéphanos Vlachos,Senior,French Division 1,1,False,0.0,
CSL Dijon,1962-06-30,Jean Snella,Senior,French Division 2,2,False,0.0,
Vendôme,1960-06-30,Jean-Louis Dupont,Senior,French Division 2,2,True,0.8,
FC Sète 34,1948-06-30,Antoine Tassy,Senior,French Division 1,1,False,0.0,
G. Bordeaux,1970-03-04,Stéphanos Karras,Senior,French Division 1,1,True,0.8,
AS Brest,1937-06-30,Jean Prouff,Senior,French Division 2,2,False,0.0,
G. Bordeaux,1935-06-30,Uzès,Senior,French Division 1,1,True,0.8,
Stade Rennais UC,1933-06-30,Jean Prouff,Senior,French Division 1,1,True,0.8,
Saint-Étienne,2024-06-30,Claude Puel,Senior,Ligue 1,1,False,0.0,
Troyes,2021-12-30,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Saint-Étienne B,2019-06-13,Olivier Echouafni,Reserve,CFA 2,5,False,0.0,
Saint-Étienne,2016-06-30,Christophe Galtier,Senior,Ligue 1,1,False,0.0,
Saint-Étienne B,2015-06-30,Alain Cavalli,Reserve,CFA 2,4,False,0.0,
Dijon,2023-06-30,Pascal Dupraz,Senior,Ligue 1,1,False,0.0,
Saint-Étienne,2022-06-30,Claude Puel,Senior,Ligue 1,1,True,0.8,
SM Caen,2021-03-23,Patrice Garande,Senior,Ligue 2,2,True,0.8,
Toulouse,2018-01-22,Mauricio Pochettino,Senior,Ligue 1,1,False,0.0,
Évian,2015-06-30,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Évian,2010-01-20,Bernard Casoni,Senior,Ligue 2,2,True,0.8,
Évian,2012-09-02,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Croix de Savoie,2009-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Croix-de-Savoie,2007-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Croix-de-Savoie,2006-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
Gaillard,2003-06-30,Jean-Michel de Guillen,Senior,Ligue 2,Second Tier,False,0.5,
Gaillard,2000-06-30,Jean-Michel de Oliveira,Senior,Ligue 2,Second Tier,False,0.0,
OGC Nice B,2023-01-09,Lucien Favre,Senior,Ligue 1,1,True,0.8,
Saint-Étienne,2021-12-14,Claude Puel,Senior,Ligue 1,1,True,0.8,
St-Étienne U19,2017-11-14,Olivier Echouafni,Youth,Ligue 1,Youth,False,0.0,
Saint-Étienne B,2016-06-30,Christophe Galtier,Reserve,CFA,4,False,0.0,
Saint-Étienne,2015-06-30,Christophe Galtier,Senior,Ligue 1,1,False,0.0,
Paris SG,2023-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Paris Saint-Germain FC"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Mauricio Pochettino"",\n    ""end_of_spell"": ""2021-07-28"",\n    ""start_of_spell"": ""2018-01-03"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Paris Saint-Germain FC"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Thomas Tuchel"",\n    ""end_of_spell"": ""2021-12-13"",\n    ""start_of_spell"": ""2018-06-27"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
OGC Nice,2022-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""OGC Nice"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Adrien Tameze"",\n    ""end_of_spell"": ""2022-06-30"",\n    ""start_of_spell"": ""2022-06-01"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""OGC Nice"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Christophe Galtier"",\n    ""end_of_spell"": ""2022-06-30"",\n    ""start_of_spell"": ""2021-07-01"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  }'}}"
LOSC Lille,2021-06-30,Christophe Galtier,Senior,Ligue 1,1,False,,
Saint-Étienne,2017-06-30,Christophe Galtier,Senior,Ligue 1,1,False,0.0,
Al-Ain FC,2004-10-24,Mohammed Khalfan Mubarak,Senior,UAE Pro League,1,False,,
Marseille,2001-06-30,Robert Nouzaret,Senior,Ligue 1,1,True,0.8,
AS Lyon-Duchère,2020-02-25,Régis Brouwers,Senior,Ligue 2,Second Tier,True,0.8,
US Créteil-L,2016-06-30,Olivier Frapolli,Senior,Ligue 2,Second Tier,True,0.8,
FC Sion,2014-02-11,Christian Constantin,Senior,Swiss Super League,1,True,0.8,
Lausanne-Sport,2013-10-21,Bernard Challandes,Senior,Swiss Super League,1,True,0.8,
FC Sion,2012-04-23,Christian Constantin,Senior,Swiss Super League,1,True,0.8,
Saint-Étienne,2007-06-30,Alain Perrin,Senior,Ligue 1,1,True,0.8,
LOSC Lille,2005-06-30,Vahid Halilhodžić,Senior,Ligue 1,1,False,0.0,
FC Sion,2002-06-30,Jean-Claude Richard,Senior,Swiss Super League,1,True,0.8,
US Créteil,2001-03-26,Jean-Luc Antiga,Senior,Ligue 2,2,True,0.8,
FCG Rouen,1998-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
Fujairah SC,2020-07-07,Rodrigo Fontela,Senior,UAE Pro League,1,True,0.8,
Emirates Club,2017-10-31,Arsène Wenger,Senior,Premier League,1,False,0.0,
Fujairah SC,2016-03-06,Hamad Al-Hosani,Senior,UAE Pro League,1,True,0.8,
Al-Hilal,2012-06-26,Morten Olsen,Senior,Saudi Pro League,1,True,0.8,
Al-Ahli (UAE),2011-11-08,Mahdi Ali,Senior,UAE Pro League,1,False,,
Czechia,2009-10-19,Dušan Uhrin,Senior,Gambrinus Liga,1,True,0.8,
Al-Ahli (UAE),2009-06-30,Abdullah Al-Jasmi,Senior,UAE Pro League,1,False,0.0,
Al-Wasl,2006-06-30,Hassan Kadi,Senior,UAE Pro League,1,False,0.0,
Vissel Kobe,2004-09-30,Zdeněk Šreiner,Senior,J1 League,1,True,0.8,
R. Strasbourg,2003-06-30,Jean-Michel Cavalli,Senior,Ligue 1,1,False,0.0,
Sparta Prague,2001-06-30,Jiří Kotrba,Senior,Czech First League,1,False,,
MO Béjaïa,2019-06-30,Nabil Neghiz,Senior,Ligue 1,1,True,0.8,
MO Béjaïa,2018-10-01,Nabil Neghiz,Senior,Ligue 1,1,True,0.8,
NA Hussein Dey,2017-06-30,Nabil Neghiz,Senior,Ligue 1,1,True,0.8,
CR Belouizdad,2016-10-24,Nabil Neghiz,Senior,Ligue 1,1,True,0.8,
CR Belouizdad,2016-06-30,Nabil Neghiz,Senior,Ligue 1,1,True,0.8,
JS Saoura,2014-09-03,Nabil Neghiz,Senior,Algerian Ligue 1,1,True,0.8,
JSM Bejaia,2013-01-21,Mohamed Bencherif,Senior,Ligue 1,2,True,0.8,
MC Oran,2011-07-25,Mohamed Hamdani,Senior,Algerian Ligue 1,1,True,0.8,
MC Algiers,2011-03-09,Mohamed Khalef,Senior,Algerian Ligue 1,1,True,0.8,
MC Algiers,2009-11-23,Mohamed Hamdani,Senior,Algerian Ligue 1,1,True,0.8,
FC Rouen 1899,2006-06-15,Pierre Mosca,Senior,Ligue 2,Second Tier,True,0.8,
Grenoble,2003-09-04,Philippe Tancré,Senior,Ligue 2,2,True,0.8,
Saint-Étienne,2001-10-09,Jacky Bonnevay,Senior,Ligue 1,1,True,0.8,
Grenoble,2000-06-30,Jean-Marc Ettori,Senior,Ligue 2,2,False,0.0,
Louh.-Cuiseaux,1997-06-30,Jean-Luc Girard,Senior,French National,4,False,0.0,
Bourges,1993-06-30,Jean-Luc Kot,Senior,Ligue 2,2,False,0.0,
SR Colmar,2024-06-30,Thierry Laurey,Senior,Ligue 2,2,True,0.8,
Paris 13 Atl.,2022-10-17,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
Fréjus-St-Raph.,2022-04-20,Jean-Luc Fournier,Senior,French National 2,4,True,0.8,
C'Chartres,2020-06-30,Pierre Ferrand,Senior,Ligue 2,2,False,0.0,
FC Dieppe,2018-06-30,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
Kénitra,2016-11-22,Mouhcine Jariri,Senior,Botola,1,True,0.8,
ASO Chlef,2016-02-01,Mohamed Henia,Senior,Ligue 1,1,True,0.8,
JS Kabylie,2015-04-17,Mustapha Benchaâ,Senior,Botola,1,True,0.8,
USM Bel Abbès,2015-01-08,Mohamed Henia,Senior,Ligue 1,2,True,0.8,
RWDM Brussels,2014-06-30,Gert Verheyen,Senior,Belgian Second Division,2,True,0.8,
WhiteStar Woluwe,2013-07-30,Gert Verheyen,Senior,Belgian Pro League,1,True,0.8,
AJ Auxerre,2012-12-02,Laurent Guyot,Senior,Ligue 1,1,True,0.8,
Lens,2011-08-28,László Bölöni,Senior,Ligue 2,2,True,0.8,
Paris FC,2008-05-27,Alain Giresse,Senior,Ligue 2,Second Tier,True,0.8,
US Roye,2007-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
KSK Ronse,2005-06-30,Gustave Ferrier,Senior,Belgian Second Division,2,False,,
FC Rouen 1899,2004-11-08,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,True,0.8,
RC Paris,2004-01-26,Jean-Luc Antiga,Senior,Ligue 2,Second Tier,True,0.8,
Saint-Étienne,2001-06-30,Jacky Bonnevay,Senior,Ligue 1,1,True,0.8,
SSC Napoli,2025-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""SSC Napoli"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gennaro Gattuso"",\n    ""end_of_spell"": ""2020-12-12T00:00:00.000Z"",\n    ""start_of_spell"": ""2019-12-11T00:00:00.000Z"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""SSC Napoli"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carlo Ancelotti"",\n    ""end_of_spell"": ""2019-12-10T00:00:00.000Z"",\n    ""start_of_spell"": ""2012-05-03T00:00:00.000Z"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  }'}}"
Al-Nassr,2023-04-13,Rudi Garcia,Senior,Saudi Pro League,1,True,0.8,
Olympique Lyon,2021-05-24,Rudi Garcia,Senior,Ligue 1,1,True,0.8,
Marseille,2019-06-30,André Villas-Boas,Senior,Ligue 1,1,True,0.8,
AS Roma,2016-01-13,Rudi García,Senior,Serie A,1,True,0.8,
LOSC Lille,2013-06-30,Rudi Garcia,Senior,Ligue 1,1,False,0.0,
Le Mans UC 72,2008-06-30,Jean-Marc Ettori,Senior,Ligue 2,Second Tier,True,0.8,
Dijon,2007-06-30,Olivier Dacquin,Senior,Ligue 2,2,True,0.8,
Saint-Étienne,2001-01-04,Jacky Bonnevay,Senior,Ligue 1,1,True,0.8,
Saint-Étienne,1999-06-30,Jacky Duguipéry,Senior,Ligue 1,1,True,0.8,
AS Corbeil-Essonnes,1998-06-30,Jean-Luc Girard,Senior,French National,4,False,0.0,
AS Corbeil-Essonnes,1996-06-30,Jean-Luc Girard,Senior,French National,4,False,0.0,
Wydad AC,2016-04-28,Mouhcine Idriss,Senior,Botola,1,True,0.8,
Saint-Étienne,2000-10-01,Jacky Bonnevay,Senior,Ligue 1,1,True,0.8,
AS Red Star 93,2000-06-30,Ljubisa Broćak,Senior,First League of FR Yugoslavia,1,True,0.8,
Saint-Étienne,1998-06-30,Jacky Duguipéry,Senior,Ligue 1,1,True,0.8,
AS Red Star 93,1996-09-28,Ljubomir Miladinović,Senior,Prva Liga,1,True,0.8,
AS Lyon-Duchère,1992-06-30,Jean-Pierre Papin,Senior,French Division 3,Third Tier,False,0.0,
R. Strasbourg,1999-10-31,Jean-Marc Furlan,Senior,Ligue 1,1,False,0.0,
Saint-Étienne,1997-06-30,Michel Leblond,Senior,Ligue 1,1,True,0.8,
SM Caen,1996-06-22,Jean-Marc Bosman,Senior,Ligue 2,2,True,0.8,
LOSC Lille,1994-06-30,Jacky Bonnemains,Senior,Ligue 1,1,False,0.0,
Le Havre AC,1993-06-30,Gernot Rohr,Senior,Ligue 2,2,False,0.0,
SM Caen,1988-06-30,Jean-Marc Guillou,Senior,Ligue 2,2,False,0.0,
Saint-Étienne,1996-03-01,Michel Leblond,Senior,Ligue 1,1,True,0.8,
AS Red Star 93,1994-04-01,Ljubomir Miladinović,Senior,Prva Liga,1,True,0.8,
R. Strasbourg,1987-06-30,Jean-Michel Attevêta,Senior,Ligue 2,Second Tier,False,0.0,
Al-Nassr,1986-06-30,Hassan Kadar,Senior,Saudi Pro League,1,False,0.0,
Olympique Lyon,1985-06-30,Maximino Pérez,Senior,Ligue 1,1,False,0.0,
Saint-Étienne,1983-01-01,Robert Herbin,Senior,French Division 1,1,True,0.8,
Saint-Étienne,1984-06-30,Robert Herbin,Senior,Ligue 1,1,True,0.8,
FC AS Grenoble,1983-06-30,Jean-Michel Attevêta,Senior,Ligue 2,Second Tier,False,0.0,
CO Le Puy ,1989-06-30,Jean-Michel Léon,Senior,French Division 3,Third Tier,False,0.0,
FC Gueugnon,1988-06-30,Jean-Michel Léonard,Senior,French Division 2,Second Tier,False,0.0,
FC Tours,1985-06-30,Jean-Michel de Sousa,Senior,French Division 2,2,False,0.0,
Saint-Étienne,1983-06-30,Robert Herbin,Senior,Ligue 1,1,True,0.8,
Troyes AF,1977-06-30,Jean-Michel Plaire,Senior,Ligue 2,2,False,0.0,
Joinville,1976-06-30,Geraldo De Oliveira,Senior,Campeonato Brasileiro Série A,1,False,0.0,
Marseille,1981-03-01,Helenio Herrera,Senior,French Division 1,1,True,0.8,
OGC Nice,1979-06-30,Jean-Marc Guillou,Senior,Ligue 1,1,False,,
Ol. Avignon,1977-06-30,Jean-Michel Lacoste,Senior,French Division 2,2,True,0.8,
Saint-Étienne,1972-06-30,Jean Snella,Senior,French Division 1,1,False,,
FC Grenoble,1967-06-30,Jean-Marc Guillou,Senior,French Division 2,2,False,0.0,
