club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Benevento,1985-06-30,Bruno Mazzia,Senior,Serie C1,Third Tier,True,0.8,
Rimini,1984-06-30,Giancarlo Foschi,Senior,Serie C1,Third Tier,True,0.8,
Rimini,1984-01-09,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Bari U19,1983-06-30,Giovanni Galeati,Youth,Italian Youth Championship,Youth,False,0.0,
Cerretese,1981-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Ragusa,2013-09-30,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Novara,2008-05-21,Giancarlo Finardi,Senior,Serie C1,Third Tier,True,0.8,
Salernitana,2007-05-17,Giovanni Bucaro,Senior,Serie C1,Third Tier,True,0.8,
Vicenza,2005-04-21,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Modena,2004-05-25,Giovanni Galeone,Senior,Serie C1,Third Tier,True,0.8,
AC Venezia 1907,2003-06-30,Ivo Brunello,Senior,Serie C1,Third Tier,True,0.8,
Sampdoria,2002-06-30,Luciano Spalletti,Senior,Serie A,1,True,0.8,
Cagliari Calcio,2001-03-01,Giorgio Melis,Senior,Serie A,1,True,0.8,
Treviso,2000-06-30,Giovanni Cornacchini,Senior,Serie C1,Third Tier,True,0.8,
AC Venezia 1907,1997-06-30,Tommaso Maestrelli,Senior,Serie B,2,False,0.0,
AC Venezia 1907,1996-09-16,Tommaso Maestrelli,Senior,Serie A,1,True,0.8,
Andria,1995-06-30,Giovanni Vierchowod,Senior,Serie C2,4,True,0.8,
Mantova,1993-11-01,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Pistoiese,1993-06-30,Giovanni Trapattoni,Senior,Serie C1,Third Tier,False,,
Giorgione,1992-06-30,Giorgione,Senior,Serie C2,4,True,0.8,
AC Pisa,1989-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
AS Livorno,2006-06-30,Delio Rossi,Senior,Serie A,1,True,0.8,
Bologna,2005-06-30,Carlo Mazzone,Senior,Serie A,1,True,0.8,
Brescia,2003-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Brescia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carlo Corradini"",\n    ""end_of_spell"": ""2003-06-30"",\n    ""start_of_spell"": ""1999-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Brescia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carlo Massazza"",\n    ""end_of_spell"": ""1999-06-30"",\n    ""start_of_spell"": ""1995-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
Napoli,1997-11-24,"Maradona, Diego",Senior,Serie A,1,True,0.8,
Cagliari Calcio,1997-06-30,Rossonerio,Senior,Serie A,1,True,0.8,
AS Roma,1996-06-30,Zdeněk Žáček,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1993-06-30,Rossonerio,Senior,Serie A,1,True,0.8,
Pescara,1990-12-02,Giovanni Maria Ferraris,Senior,Serie B,2,True,0.8,
Lecce,1990-06-30,Bruno Giordano,Senior,Serie B,2,True,0.8,
Bologna,1986-06-30,Bruno Piazza,Senior,Serie A,1,True,0.8,
Ascoli,1984-11-26,Giovanni Pellegrini,Senior,Serie A,1,True,0.8,
Catanzaro,1980-03-30,Giovanni Galeone,Senior,Serie B,2,True,0.8,
Fiorentina,1977-12-19,Giuseppe Viani,Senior,Serie A,1,False,0.0,
Ascoli,1975-06-30,Paolo Todeschini,Senior,Serie A,1,True,0.8,
Ascoli,1969-06-30,Paolo Todeschini,Senior,Serie B,2,True,0.8,
Ascoli,1968-12-01,Paolo Todeschini,Senior,Serie C,Third Tier,False,0.0,
Ancona,1999-06-30,Giovanni Orlandi,Senior,Serie C1,Third Tier,True,0.8,
AC Pisa,1998-06-30,Giovanni Trapattoni,Senior,Serie B,2,True,0.8,
Cagliari Calcio,1996-10-23,Rosso,Senior,Serie A,1,True,0.8,
Pistoiese,1996-02-26,Giovanni Galeone,Senior,Serie C1,3,True,0.8,
Ternana,1993-06-30,Giovanni Zibra,Senior,Serie C1,Third Tier,False,0.0,
Ternana,1992-10-26,Giovanni Zibra,Senior,Serie C1,Third Tier,True,0.8,
Barletta CS,1991-06-30,Giovanni Mazzei,Senior,Serie C2,4,True,0.8,
Taranto,1990-06-30,Giovanni Zibra,Senior,Serie C1,Third Tier,True,0.8,
Salernitana,1988-06-30,Giovanni Galeone,Senior,Serie C1,Third Tier,True,0.8,
Sambenedettese,1987-06-30,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Como,1985-11-11,Italo Galbiati,Senior,Serie B,2,True,0.8,
AS Roma,1985-06-30,Nils Liedholm,Senior,Serie A,1,False,0.0,
Sambenedettese,1984-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,0.0,
Lazio,1983-05-09,Tommaso Maestrelli,Senior,Serie A,1,False,0.0,
Lazio Youth,1982-01-24,Tommaso Maestrelli,Youth,Italian Youth League,Youth,False,0.0,
Urbetevere,1969-06-30,Giovanni Sbragia,Senior,Italian Serie C,Third Tier,False,0.0,
Universitario,2022-01-21,Gregorio Pérez,Senior,Liga 1,1,True,0.8,
Defensor,2021-03-13,Juan Ramón López Muñiz,Senior,Uruguayan Primera División,1,True,0.8,
Universitario,2020-06-12,Gregorio Pérez,Senior,Liga 1,1,True,0.8,
Indep. Santa Fe,2018-04-30,Gabriel Gómez,Senior,Categoría Primera A,1,True,0.8,
Deportes Tolima,2017-02-09,Carlos Alberto Castro,Senior,Categoría Primera A,1,True,0.8,
Rubio Ñú,2016-12-31,Jorge Fossati,Senior,Paraguayan Primera División,1,False,0.0,
Olimpia,2012-09-24,Héctor Vargas,Senior,Paraguayan Primera División,1,False,,
Peñarol,2012-02-27,Daniel Passarella,Senior,Uruguayan Primera División,1,True,0.8,
Libertad,2011-06-30,Héctor Hugo Dollo,Senior,Primera División,1,True,0.8,
Olimpia,2009-07-16,Héctor Hugo Dolce,Senior,Paraguayan Primera División,1,True,0.8,
Peñarol,2007-06-30,Daniel Passarella,Senior,Uruguayan Primera División,1,False,0.0,
Argentinos Jrs.,2006-03-26,Reinaldo Merlo,Senior,Argentine Primera División,1,True,0.8,
Olimpo,2005-07-04,Héctor Rial,Senior,Argentine Primera División,1,True,0.8,
Danubio FC,2003-12-31,Juan Ramón Carrasco,Senior,Uruguayan Primera División,1,False,0.0,
Gimnasia,2000-06-30,Carlos Timoteo Griguol,Senior,Argentine Primera División,1,True,0.8,
Peñarol,1998-12-31,Juan Ramón Carrasco,Senior,Uruguayan Primera División,1,False,,
Indep'te II,1996-06-30,Ion Oblemnei,Reserve,Romanian Liga II,Second Tier,False,0.0,
Peñarol,1995-12-31,Juan Ramón Carrasco,Senior,Uruguayan Primera División,1,False,,
Gimnasia,1992-12-31,Héctor Rial,Senior,Argentine Primera División,1,False,,
Wanderers,1987-12-31,John McGrath,Senior,English Football League,Third Tier,True,0.8,
Central,1987-01-01,Tommy McLean,Senior,Scottish Football League,Second Tier,False,0.0,
Rampla Jrs,1985-12-31,Juan Ramón Carrasco,Senior,Uruguayan Primera División,1,False,0.0,
Nacional,1985-06-30,Juan Carlos Zapata,Senior,Uruguayan Primera División,1,False,0.0,
Club Atlético Defensores de Villa Cassin,1984-12-31,Juan Carlos Lorenzo,Senior,Argentine Primera División,1,True,0.8,
Basáñez,1982-12-31,Juan Carlos Carmona,Senior,Uruguayan Primera División,1,False,0.0,
Progreso,1981-12-31,Juan Carlos Carotti,Senior,Uruguayan Primera División,1,False,0.0,
Cagliari Calcio,1996-06-30,Rossoneri,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1994-06-30,Rossoneri,Senior,Serie A,1,True,0.8,
Genoa,1992-11-09,Luca Barzagli,Senior,Serie A,1,True,0.8,
Atalanta,1992-06-30,Giovanni Arnaldi,Senior,Serie A,1,False,0.0,
Fiorentina,1990-04-25,Gianfranco Gazza,Senior,Serie A,1,True,0.8,
Cosenza,1989-06-30,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Brescia,1988-06-30,Giancarlo Cadé,Senior,Serie A,1,True,0.8,
Vicenza,1986-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,0.0,
Padova,1983-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Modena,1982-06-30,Giovanni Trapattoni,Senior,Serie B,2,False,0.0,
Campobasso,1981-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
ASG Nocerina,1979-02-05,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Empoli,1977-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Reggiana,1976-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Reggiana,1975-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Lecce,1998-02-16,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
Atalanta BC,1996-06-30,Giovanni Carniglia,Senior,Serie A,1,True,0.8,
Como,1989-06-30,Giulio Corsini,Senior,Serie B,2,True,0.8,
Novara,1988-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Mantova,1982-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Teramo,1980-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,True,0.8,
Giulianova,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
La Palma,1990-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,
Cagliari Calcio,1988-06-30,Giancarlo Zenga,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1984-06-30,Giancarlo Zenga,Senior,Serie A,1,True,0.8,
Torres,1983-06-30,Juan Carlos Álvarez,Senior,Spanish Segunda División,2,True,0.8,
Pescara,1982-01-11,Giovanni Maria Ferraris,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1981-06-30,Giancarlo Zotti,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1978-06-30,Manlio Scopigno,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1976-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Cagliari Calcio,1974-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
RM Firenze,1990-06-30,Nils Liedholm,Senior,Serie A,1,False,0.0,
Frosinone,1989-06-30,Giancarlo Corradini,Senior,Serie C1,Third Tier,False,0.0,
Cagliari Calcio,1987-11-16,Giancarlo Zenga,Senior,Serie A,1,True,0.8,
RM Firenze,1985-06-30,Nils Liedholm,Senior,Serie A,1,False,0.0,
Fano,1983-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Spezia,1982-03-17,Giancarlo Fava,Senior,Serie C1,Third Tier,True,0.8,
Montecatini,1979-06-30,Giuseppe Marchiori,Senior,Serie C,Third Tier,False,0.0,
Grosseto,1976-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
AC Pisa,1975-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Prato,1973-06-30,Giulio Corsini,Senior,Serie C,Third Tier,True,0.8,
Montevarchi,1971-06-30,Giuseppe Pinzi,Senior,Serie D,4,True,0.8,
Messina,1992-06-30,Giovanni Vierchowod,Senior,Serie C1,Third Tier,True,0.8,
Triestina,1991-06-30,Giovanni Pellegrini,Senior,Serie C1,Third Tier,True,0.8,
Taranto,1989-02-11,Giovanni Di Canio,Senior,Serie C1,Third Tier,True,0.8,
Taranto,1987-06-30,Giovanni Galeone,Senior,Serie C1,3,True,0.8,
Palermo,1986-09-08,Giovanni Maiellaro,Senior,Serie B,2,True,0.8,
Cagliari Calcio,1984-10-15,Giancarlo Zotti,Senior,Serie A,1,True,0.8,
Avellino,1983-11-21,Giovanni Di Canio,Senior,Serie B,2,True,0.8,
Foggia,1982-04-26,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Palermo,1981-03-22,Giovanni Ferraro,Senior,Serie A,1,True,0.8,
Hellas Verona,1980-06-30,Giovanni Zavaretti,Senior,Serie A,1,False,0.0,
Palermo,1979-06-30,Luigi Vialli,Senior,Serie A,1,True,0.8,
Marsala 1912,1976-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Campobasso,1975-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Matera,1974-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Calcio Monza,1986-06-30,Giovanni Brenna,Senior,Serie C1,Third Tier,True,0.8,
Lazio,1984-09-24,Tommaso Maestrelli,Senior,Serie A,1,False,0.0,
Bologna,1983-03-05,Giovanni Cervone,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1982-06-30,Giancarlo Zotti,Senior,Serie A,1,True,0.8,
Fiorentina,1981-01-26,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Avellino,1978-06-30,Giovanni Galeone,Senior,Serie C,Third Tier,True,0.8,
Cynthia,1989-06-30,John Smith,Senior,English Football League,Fourth Tier,True,0.8,
RM Firenze,1988-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Taranto,1986-03-30,Giovanni Di Canio,Senior,Serie C1,Third Tier,True,0.8,
Reggiana,1984-06-30,Giovanni Zavaretti,Senior,Serie C1,Third Tier,False,,
Taranto,1983-06-30,Giovanni Galeone,Senior,Serie C1,Third Tier,True,0.8,
Pistoiese,1982-06-30,Giovanni Invernizzi,Senior,Serie C1,Third Tier,False,,
AC Pisa,1981-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Sampdoria,1980-06-30,Toja,Senior,Serie A,1,True,0.8,
Sambenedettese,1979-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,0.0,
Cagliari Calcio,1978-01-08,Manlio Scopigno,Senior,Serie A,1,True,0.8,
Arezzo,1976-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Foggia,1975-01-19,Giovanni Meregalli,Senior,Serie C,Third Tier,False,,
Foggia,1973-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Bari,1972-06-30,Giovanni Galeati,Senior,Serie B,2,True,0.8,
AC Pisa,1970-04-26,Giuseppe Chiappella,Senior,Serie B,2,True,0.8,
Bari,1969-06-30,Giovanni Galeati,Senior,Serie A,1,True,0.8,
Arezzo,1985-05-05,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Pescara,1982-06-30,Giovanni Meregalli,Senior,Serie B,2,True,0.8,
AC Pisa,1980-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,,
Hellas Verona,1979-06-30,Giovanni Ribechini,Senior,Serie A,1,True,0.8,
Fiorentina,1978-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Inter,1977-06-30,Helenio Herrera,Senior,Serie A,1,False,0.0,
Cagliari Calcio,1974-12-09,Manlio Scopigno,Senior,Serie A,1,True,0.8,
Napoli,1973-06-30,Bruno Pesaola,Senior,Serie A,1,False,0.0,
Napoli,1969-02-03,Bruno Pesaola,Senior,Serie A,1,True,0.8,
Fiorentina,1967-12-10,Gastone D'Angiolo,Senior,Serie A,1,False,0.0,
Fiorentina,1961-06-30,Gyula Lelkes,Senior,Serie A,1,True,0.8,
Vicenza,1976-02-16,Giovanni Galeati,Senior,Serie C,Third Tier,True,0.8,
AS Roma,1973-11-26,Aldo Campatelli,Senior,Serie A,1,True,0.8,
US Cagliari,1972-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
US Cagliari,1967-06-30,Renato Gei,Senior,Serie A,1,True,0.8,
Bologna,1965-10-04,Giovanni Torriani,Senior,Serie A,1,True,0.8,
Vicenza,1965-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,,
Virtus Ortona,1959-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Rieti,1958-06-30,G. Piccioli,Senior,Italian Serie C,Third Tier,True,0.8,
Todi Calcio,1957-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Rieti,1955-06-30,G. Piccioli,Senior,Italian Serie C,3,False,0.0,
FC Chiasso,1965-06-30,Giovanni Molinari,Senior,Swiss Challenge League,2,False,0.0,
US Cagliari,1961-06-30,Giovanni Saya,Senior,Serie A,1,False,0.0,
Palermo,1958-06-30,Ferruccio Valcareggi,Senior,Serie A,1,True,0.8,
US Cagliari,1957-01-06,Guglielmo Reja,Senior,Serie A,1,True,0.8,
Palermo,1956-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Marzotto,1954-02-21,Giovanni Varglien,Senior,Serie A,1,False,0.0,
Messina,1952-06-30,Giuseppe Moretti,Senior,Serie C,Third Tier,False,0.0,
AC Vicenza,1949-03-14,Giuseppe Varglien,Senior,Serie B,2,True,0.8,
Novara,1948-06-30,Giuseppe Viani,Senior,Serie B,2,False,0.0,
Novara,1941-06-30,Ferruccio Mazzola,Senior,Serie A,1,True,0.8,
US Cagliari,1960-04-03,Guglielmo Reja,Senior,Serie A,1,True,0.8,
Lecce,1964-06-30,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
AC Pisa,1962-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,True,0.8,
Taranto,1960-02-01,G. Venturi,Senior,Serie C,3,True,0.8,
US Cagliari,1958-06-30,Giovanni Saya,Senior,Serie A,1,True,0.8,
Vicenza,1957-03-18,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
Catania,1956-04-16,Guglielmo Reina,Senior,Serie B,2,True,0.8,
Lucchese,1951-11-19,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Empoli,1953-06-30,Giovanni Battistoni,Senior,Serie B,2,True,0.8,
Arezzo,1951-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Arezzo,1949-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Pavia,1943-06-30,Giuseppe Moretti,Senior,Italian Serie C,3,True,0.8,
US Cagliari,1957-11-11,Guglielmo Reja,Senior,Serie A,1,True,0.8,
US Cagliari,1957-11-04,Guglielmo Reja,Senior,Serie A,1,True,0.8,
US Cagliari,1956-06-30,Giuseppe Varglien,Senior,Serie A,1,False,0.0,
US Cagliari,1957-01-14,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Pavia,1973-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Atalanta,1964-02-03,Piero Pedotti,Senior,Serie A,1,True,0.8,
AC Venezia,1963-06-30,Mario Varglien,Senior,Serie A,1,False,0.0,
Brescia,1960-06-30,Giovanni Ferrari,Senior,Serie A,1,False,0.0,
AC Venezia,1959-06-30,Mario Perazzetti,Senior,Serie A,1,True,0.8,
Monza FBC,1955-06-30,Giovanni Varglien,Senior,Italian Serie C,Third Tier,False,0.0,
US Cagliari,1954-11-22,Giuseppe Varglien,Senior,Serie A,1,False,0.0,
Parma,1954-06-30,Giuseppe Moretti,Senior,Serie A,1,False,0.0,
Toma Maglie,1953-06-30,Toma Maglie,Senior,Serie A,1,False,0.0,
FC Bolzano 1996,1951-06-30,Giovanni Ferrari,Senior,Italian Serie C,Third Tier,False,0.0,
Pavia,1950-06-30,Giuseppe Viani,Senior,Italian Serie C,Third Tier,True,0.8,
US Cagliari,1954-06-30,Giuseppe Varglien,Senior,Serie A,1,False,0.0,
US Cagliari,1954-03-28,Giuseppe Varglien,Senior,Serie A,1,True,0.8,
US Cagliari,1948-06-30,Giuseppe Rossetti,Senior,Serie A,1,True,0.8,
Siracusa,1943-06-30,G. Malavasi,Senior,Italian Serie C,3,True,0.8,
Grosseto,1940-06-30,Giuseppe Galluzzi,Senior,Serie C,3,False,0.0,
Ternana,2023-07-11,Fabrizio Castellazzi,Senior,Serie C,3,True,0.8,
Ternana,2023-02-25,Pierpaolo Lisio,Senior,Serie C,3,True,0.8,
FC Empoli,2022-06-01,Alessio Dionisi,Senior,Serie A,1,True,0.8,
Empoli,2018-11-05,Marco Giampaolo,Senior,Serie A,1,True,0.8,
AS Roma,2017-06-30,Luciano Spalletti,Senior,Serie A,1,False,0.0,
Udinese,2005-06-30,Serse Cosmi,Senior,Serie A,1,True,0.8,
Alessandria,2004-01-01,Luigi Delneri,Senior,Serie A,1,True,0.8,
Alessandria,2003-02-24,Luigi Delneri,Senior,Serie A,1,True,0.8,
Grosseto,2002-01-07,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Aglianese,2001-06-30,Giorgio Puia,Senior,Serie D,4,True,0.8,
Tempio,1999-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Fiorentina U17,1998-06-30,Giancarlo Antognoni,Youth,Italian Youth League,Youth,False,0.0,
Massese,1996-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
Lucchese U19,1994-06-30,Giuseppe Galassi,Youth,Italian Youth Championship,Youth,False,0.0,
Castelnuovo,1992-06-30,Giovanni Fontana,Senior,Serie C2,4,False,0.0,
Pietrasanta,1990-06-30,Giorgio Brucato,Senior,Italian Regional Championships,Fourth Tier,False,0.0,
AS Roma,2005-06-17,Rudi Garcia,Senior,Serie A,1,False,0.0,
AS Roma,2004-09-29,Fabio Capello,Senior,Serie A,1,False,,
AS Roma,2004-08-29,Fabio Capello,Senior,Serie A,1,False,0.0,
US Palermo,2001-06-28,Eugenio Corini,Senior,Serie A,1,True,0.8,
AS Roma,2001-04-29,Zdeněk Zeman,Senior,Serie A,1,False,0.0,
Roma U19,1997-04-07,Zdeněk Zeman,Youth,Italian Youth Championship,Youth,False,0.0,
AS Rom Youth,2001-04-29,Zdeněk Zeman,Youth,Italian Youth League,Youth,False,,
AS Lodigiani,1992-06-30,Giuseppe Pozzato,Senior,Serie C2,4,False,0.0,
AS Lodigiani,1991-06-30,Giuseppe Pozzato,Senior,Serie C2,4,True,0.8,
AS Lodigiani,1990-06-30,Giuseppe Pozzato,Senior,Serie C2,4,False,0.0,
Fiorentina,2002-03-31,Pierre Ettori,Senior,Serie A,1,False,0.0,
Fiorentina,2002-01-13,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Inter,1995-09-25,Ottavio Bianchi,Senior,Serie A,1,True,0.8,
Napoli,1993-06-30,"Maradona, Diego",Senior,Serie A,1,True,0.8,
AS Roma,1992-06-30,Nils Liedholm,Senior,Serie A,1,False,0.0,
Napoli,1989-06-30,"Maradona, Diego",Senior,Serie A,1,True,0.8,
Como,1985-06-30,Giulio Corsini,Senior,Serie B,2,True,0.8,
Avellino,1984-06-30,Giovanni Maiellaro,Senior,Serie B,2,True,0.8,
Atalanta,1983-06-30,Giovanni Arnaldi,Senior,Serie A,1,False,0.0,
Triestina,1981-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Mantova,1980-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
AC Siena,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Napoli U19,1994-06-30,Marcello Lippi,Youth,Italian Youth Championship,Youth,False,0.0,
Catania,1991-06-30,Giorgio Fusco,Senior,Serie C1,Third Tier,True,0.8,
Napoli U19,1985-06-30,Marino Giordano,Youth,Italian Youth Championship,Youth,False,0.0,
Napoli,1980-06-30,Bruno Pizzul,Senior,Serie A,1,True,0.8,
Napoli,1979-06-30,Bruno Pesaola,Senior,Serie A,1,True,0.8,
AS Livorno,2007-10-10,Delio Rossi,Senior,Serie A,1,True,0.8,
Ternana,1996-03-11,Giuseppe Pellegrini,Senior,Serie C1,Third Tier,True,0.8,
Lecce,1994-11-15,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
Roma U19,1994-06-30,Zdeněk Žáček,Youth,Italian Youth Championship,Youth,False,0.0,
AS Roma,1989-03-20,Nils Liedholm,Senior,Serie A,1,True,0.8,
AS Rom Youth,1989-02-18,Nils Liedholm,Youth,Italian Youth League,Youth,False,0.0,
Fiorentina,1985-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
AS Roma,1979-06-30,Helenio Herrera,Senior,Serie A,1,True,0.8,
Hellas Verona,1978-06-30,Giovanni Ribera,Senior,Serie A,1,False,0.0,
Atalanta,1965-06-30,Gipo Viani,Senior,Serie A,1,False,0.0,
Fiorentina,1963-10-24,Guglielmo Sterchele,Senior,Serie A,1,True,0.8,
Atalanta,1962-06-30,Ferruccio Valcareggi,Senior,Serie A,1,True,0.8,
Prato,1959-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,3,True,0.8,
Piombino,1955-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,True,0.8,
Avellino,1975-05-25,Giovanni Galeone,Senior,Serie C,Third Tier,True,0.8,
AS Roma,1968-06-30,Aldo Campatelli,Senior,Serie A,1,True,0.8,
Foggia  Incedit,1964-06-30,Giovanni Meregalli,Senior,Italian Serie C,Third Tier,False,0.0,
Messina,1950-10-22,Giovanni Vargas,Senior,Serie B,2,True,0.8,
Norrköping,1980-12-31,Gunnar Nordahl,Senior,Allsvenskan,1,False,,
AIK,1978-06-30,Gunnar Nordahl,Senior,Allsvenskan,1,False,,
Östers IF,1976-12-31,Gunnar Nordahl,Senior,Allsvenskan,1,False,0.0,
IK Sleipner,1974-12-31,Gunnar Axén,Senior,Allsvenskan,1,False,,
Norrköping,1970-12-31,Gunnar Nordahl,Senior,Allsvenskan,1,False,,
Degerfors,1964-12-31,Gunnar Nordahl,Senior,Allsvenskan,1,False,0.0,
Karlstad BK,1960-12-31,Gunnar Larsson,Senior,Swedish Football Division 3,Third Tier,False,0.0,
AS Roma,1959-06-30,Guido Rivero,Senior,Serie A,1,True,0.8,
AS Roma,1958-11-03,Guido Rivero,Senior,Serie A,1,True,0.8,
FC Lugano,1963-06-30,Giovanni Varglien,Senior,Swiss Super League,1,False,0.0,
Brescia,1960-11-21,Giovanni Galli,Senior,Serie A,1,True,0.8,
AS Roma,1959-03-23,Guido Rivero,Senior,Serie A,1,True,0.8,
Bologna,1958-06-30,Giuseppe Galluzzi,Senior,Serie A,1,True,0.8,
AS Roma,1957-05-06,Group Captain W. Busst,Senior,Serie A,1,True,0.8,
Genoa,1955-05-25,Guglielmo Righetti,Senior,Serie A,1,True,0.8,
Juventus,1953-06-30,Giovanni Cairola,Senior,Serie A,1,True,0.8,
